"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M6"	"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS"	"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS"	"1/46"	"19/10646"	0.0790451112739975	0.303283032286666	0.277699676282672	"SEMA3E"	1
"M6"	"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	"1/46"	"20/10646"	0.0830315538148267	0.303283032286666	0.277699676282672	"CHST9"	1
"M6"	"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS"	"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS"	"1/46"	"20/10646"	0.0830315538148267	0.303283032286666	0.277699676282672	"CDH1"	1
"M6"	"REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR"	"REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR"	"1/46"	"20/10646"	0.0830315538148267	0.303283032286666	0.277699676282672	"GRIN2D"	1
"M6"	"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES"	"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES"	"1/46"	"20/10646"	0.0830315538148267	0.303283032286666	0.277699676282672	"SLITRK1"	1
"M6"	"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION"	"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION"	"1/46"	"21/10646"	0.0870011141879232	0.303283032286666	0.277699676282672	"GRIN2D"	1
"M6"	"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES"	"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES"	"1/46"	"21/10646"	0.0870011141879232	0.303283032286666	0.277699676282672	"GRIN2D"	1
"M6"	"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION"	"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION"	"1/46"	"21/10646"	0.0870011141879232	0.303283032286666	0.277699676282672	"GRIN2D"	1
"M6"	"REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE"	"REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE"	"1/46"	"22/10646"	0.0909538623053213	0.303283032286666	0.277699676282672	"NOS1"	1
"M6"	"REACTOME_RA_BIOSYNTHESIS_PATHWAY"	"REACTOME_RA_BIOSYNTHESIS_PATHWAY"	"1/46"	"22/10646"	0.0909538623053213	0.303283032286666	0.277699676282672	"ALDH1A3"	1
"M6"	"REACTOME_LONG_TERM_POTENTIATION"	"REACTOME_LONG_TERM_POTENTIATION"	"1/46"	"23/10646"	0.0948898677960924	0.303283032286666	0.277699676282672	"GRIN2D"	1
"M6"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"2/46"	"124/10646"	0.100059403192576	0.303283032286666	0.277699676282672	"ACAN/CHST9"	2
"M6"	"REACTOME_NEURONAL_SYSTEM"	"REACTOME_NEURONAL_SYSTEM"	"4/46"	"411/10646"	0.100578857945871	0.303283032286666	0.277699676282672	"KCND2/SLITRK1/GRIN2D/KCNG4"	4
"M6"	"REACTOME_XENOBIOTICS"	"REACTOME_XENOBIOTICS"	"1/46"	"25/10646"	0.102711928005924	0.303283032286666	0.277699676282672	"CYP2A13"	1
"M6"	"REACTOME_INSULIN_RECEPTOR_RECYCLING"	"REACTOME_INSULIN_RECEPTOR_RECYCLING"	"1/46"	"26/10646"	0.106598120578348	0.303283032286666	0.277699676282672	"ATP6V0A4"	1
"M6"	"REACTOME_CELL_CELL_COMMUNICATION"	"REACTOME_CELL_CELL_COMMUNICATION"	"2/46"	"130/10646"	0.108276921746219	0.303283032286666	0.277699676282672	"CDH1/CLDN1"	2
"M6"	"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION"	"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION"	"2/46"	"133/10646"	0.112452552857704	0.303283032286666	0.277699676282672	"MC5R/GPR45"	2
"M6"	"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING"	"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING"	"1/46"	"28/10646"	0.114321173201102	0.303283032286666	0.277699676282672	"GRIN2D"	1
"M6"	"REACTOME_KERATAN_SULFATE_BIOSYNTHESIS"	"REACTOME_KERATAN_SULFATE_BIOSYNTHESIS"	"1/46"	"28/10646"	0.114321173201102	0.303283032286666	0.277699676282672	"ACAN"	1
"M6"	"REACTOME_DAP12_SIGNALING"	"REACTOME_DAP12_SIGNALING"	"1/46"	"29/10646"	0.118158169436999	0.303283032286666	0.277699676282672	"KLRC2"	1
"M6"	"REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE"	"REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE"	"1/46"	"29/10646"	0.118158169436999	0.303283032286666	0.277699676282672	"EPHA5"	1
"M6"	"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS"	"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS"	"1/46"	"29/10646"	0.118158169436999	0.303283032286666	0.277699676282672	"TNFRSF8"	1
"M6"	"REACTOME_MET_ACTIVATES_PTK2_SIGNALING"	"REACTOME_MET_ACTIVATES_PTK2_SIGNALING"	"1/46"	"30/10646"	0.121978902620186	0.303283032286666	0.277699676282672	"COL2A1"	1
"M6"	"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"1/46"	"30/10646"	0.121978902620186	0.303283032286666	0.277699676282672	"CLDN1"	1
"M6"	"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS"	"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS"	"1/46"	"31/10646"	0.125783440155931	0.303283032286666	0.277699676282672	"SCN7A"	1
"M6"	"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING"	"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING"	"1/46"	"31/10646"	0.125783440155931	0.303283032286666	0.277699676282672	"ATP6V0A4"	1
"M6"	"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS"	"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS"	"2/46"	"144/10646"	0.128111434265352	0.303283032286666	0.277699676282672	"MC5R/GPR45"	2
"M6"	"REACTOME_PHASE_0_RAPID_DEPOLARISATION"	"REACTOME_PHASE_0_RAPID_DEPOLARISATION"	"1/46"	"32/10646"	0.129571849176452	0.303283032286666	0.277699676282672	"SCN7A"	1
"M6"	"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS"	"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS"	"1/46"	"32/10646"	0.129571849176452	0.303283032286666	0.277699676282672	"CDH1"	1
"M6"	"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS"	"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS"	"1/46"	"33/10646"	0.133344196541996	0.303283032286666	0.277699676282672	"CDH1"	1
"M6"	"REACTOME_SIALIC_ACID_METABOLISM"	"REACTOME_SIALIC_ACID_METABOLISM"	"1/46"	"33/10646"	0.133344196541996	0.303283032286666	0.277699676282672	"NEU4"	1
"M6"	"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM"	"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM"	"1/46"	"34/10646"	0.137100548841917	0.303283032286666	0.277699676282672	"ACAN"	1
"M6"	"REACTOME_SIGNALLING_TO_ERKS"	"REACTOME_SIGNALLING_TO_ERKS"	"1/46"	"34/10646"	0.137100548841917	0.303283032286666	0.277699676282672	"RIT2"	1
"M6"	"REACTOME_STRIATED_MUSCLE_CONTRACTION"	"REACTOME_STRIATED_MUSCLE_CONTRACTION"	"1/46"	"36/10646"	0.144565533254274	0.311289392313616	0.285030662031934	"ACTC1"	1
"M6"	"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION"	"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION"	"3/46"	"308/10646"	0.147351619454759	0.311289392313616	0.285030662031934	"LNX1/TRIM71/ASB5"	3
"M6"	"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS"	"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS"	"1/46"	"38/10646"	0.151967329751128	0.311289392313616	0.285030662031934	"CDH1"	1
"M6"	"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS"	"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS"	"3/46"	"314/10646"	0.153480892805333	0.311289392313616	0.285030662031934	"GPR17/SSTR1/GRM7"	3
"M6"	"REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS"	"REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS"	"1/46"	"39/10646"	0.155644696156808	0.311289392313616	0.285030662031934	"GRM7"	1
"M6"	"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES"	"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES"	"1/46"	"39/10646"	0.155644696156808	0.311289392313616	0.285030662031934	"RNF128"	1
"M6"	"REACTOME_SYNTHESIS_OF_PA"	"REACTOME_SYNTHESIS_OF_PA"	"1/46"	"39/10646"	0.155644696156808	0.311289392313616	0.285030662031934	"LIPH"	1
"M6"	"REACTOME_RET_SIGNALING"	"REACTOME_RET_SIGNALING"	"1/46"	"40/10646"	0.159306461403983	0.31304069436144	0.286634233481635	"GDNF"	1
"M6"	"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM"	"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM"	"1/46"	"41/10646"	0.162952690215544	0.31304069436144	0.286634233481635	"ACAN"	1
"M6"	"REACTOME_MET_PROMOTES_CELL_MOTILITY"	"REACTOME_MET_PROMOTES_CELL_MOTILITY"	"1/46"	"41/10646"	0.162952690215544	0.31304069436144	0.286634233481635	"COL2A1"	1
"M6"	"REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX"	"REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX"	"1/46"	"42/10646"	0.16658344705195	0.31585952298162	0.289215280596004	"SOX3"	1
"M6"	"REACTOME_SIGNALING_BY_RETINOIC_ACID"	"REACTOME_SIGNALING_BY_RETINOIC_ACID"	"1/46"	"43/10646"	0.170198796112268	0.317182812436755	0.290426944336466	"ALDH1A3"	1
"M6"	"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	"1/46"	"44/10646"	0.173798801335208	0.317182812436755	0.290426944336466	"GRIN2D"	1
"M6"	"REACTOME_DAP12_INTERACTIONS"	"REACTOME_DAP12_INTERACTIONS"	"1/46"	"44/10646"	0.173798801335208	0.317182812436755	0.290426944336466	"KLRC2"	1
"M6"	"REACTOME_GLYCOSPHINGOLIPID_METABOLISM"	"REACTOME_GLYCOSPHINGOLIPID_METABOLISM"	"1/46"	"45/10646"	0.177383526400156	0.319728331536084	0.29275773687875	"NEU4"	1
"M6"	"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM"	"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM"	"1/46"	"50/10646"	0.195080160109872	0.34689873281491	0.317636186499593	"CHST9"	1
"M6"	"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS"	"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS"	"1/46"	"51/10646"	0.198574527100713	0.34689873281491	0.317636186499593	"EPHA5"	1
"M6"	"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL"	"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL"	"2/46"	"191/10646"	0.199585572304469	0.34689873281491	0.317636186499593	"CDH1/COL2A1"	2
"M6"	"REACTOME_APOPTOTIC_EXECUTION_PHASE"	"REACTOME_APOPTOTIC_EXECUTION_PHASE"	"1/46"	"52/10646"	0.202054052513961	0.34705754902398	0.317781605811431	"CDH1"	1
"M6"	"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY"	"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY"	"1/46"	"53/10646"	0.205518797991057	0.348904005891795	0.319472305322696	"NR0B1"	1
"M6"	"REACTOME_ION_HOMEOSTASIS"	"REACTOME_ION_HOMEOSTASIS"	"1/46"	"54/10646"	0.208968824923221	0.350683315388394	0.321101521660606	"NOS1"	1
"M6"	"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA"	"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA"	"1/46"	"55/10646"	0.212404194452444	0.352397868068827	0.322671443725603	"TMC2"	1
"M6"	"REACTOME_NEUREXINS_AND_NEUROLIGINS"	"REACTOME_NEUREXINS_AND_NEUROLIGINS"	"1/46"	"56/10646"	0.215824967472479	0.353292968297888	0.323491038023301	"GRIN2D"	1
"M6"	"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION"	"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION"	"3/46"	"377/10646"	0.222130746713875	0.353292968297888	0.323491038023301	"LNX1/TRIM71/ASB5"	3
"M6"	"REACTOME_IRON_UPTAKE_AND_TRANSPORT"	"REACTOME_IRON_UPTAKE_AND_TRANSPORT"	"1/46"	"58/10646"	0.222622966324697	0.353292968297888	0.323491038023301	"ATP6V0A4"	1
"M6"	"REACTOME_SIGNALING_BY_PDGF"	"REACTOME_SIGNALING_BY_PDGF"	"1/46"	"58/10646"	0.222622966324697	0.353292968297888	0.323491038023301	"COL2A1"	1
"M6"	"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS"	"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS"	"1/46"	"59/10646"	0.226000312712028	0.35479618984899	0.32486745573772	"COL2A1"	1
"M6"	"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	"1/46"	"61/10646"	0.232711998963109	0.357641598406462	0.327472840646148	"COL2A1"	1
"M6"	"REACTOME_KINESINS"	"REACTOME_KINESINS"	"1/46"	"61/10646"	0.232711998963109	0.357641598406462	0.327472840646148	"KIF19"	1
"M6"	"REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS"	"REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS"	"1/46"	"63/10646"	0.239366739753403	0.360317474791589	0.32992299422157	"NEU4"	1
"M6"	"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS"	"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS"	"2/46"	"216/10646"	0.239389007224549	0.360317474791589	0.32992299422157	"GPR17/TRH"	2
"M6"	"REACTOME_SEMAPHORIN_INTERACTIONS"	"REACTOME_SEMAPHORIN_INTERACTIONS"	"1/46"	"64/10646"	0.242672903409393	0.361533100997667	0.331036076616465	"SEMA3E"	1
"M6"	"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE"	"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE"	"1/46"	"66/10646"	0.249243110761234	0.36592409537869	0.335056669885318	"CYP2A13"	1
"M6"	"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION"	"2/46"	"223/10646"	0.250632942040199	0.36592409537869	0.335056669885318	"MC5R/GPR45"	2
"M6"	"REACTOME_RHOB_GTPASE_CYCLE"	"REACTOME_RHOB_GTPASE_CYCLE"	"1/46"	"70/10646"	0.262216674344196	0.379045885685669	0.347071575213266	"ACTC1"	1
"M6"	"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY"	"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY"	"1/46"	"73/10646"	0.271802666061019	0.389050874950086	0.356232596385442	"MSX2"	1
"M6"	"REACTOME_SENSORY_PROCESSING_OF_SOUND"	"REACTOME_SENSORY_PROCESSING_OF_SOUND"	"1/46"	"77/10646"	0.284394663951048	0.399774738447576	0.366051851354305	"TMC2"	1
"M6"	"REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN"	"REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN"	"1/46"	"78/10646"	0.287509229705448	0.399774738447576	0.366051851354305	"NEU4"	1
"M6"	"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR"	"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR"	"1/46"	"78/10646"	0.287509229705448	0.399774738447576	0.366051851354305	"ATP6V0A4"	1
"M6"	"REACTOME_SIGNALING_BY_MET"	"REACTOME_SIGNALING_BY_MET"	"1/46"	"79/10646"	0.290610533209758	0.400274885364384	0.366509808516775	"COL2A1"	1
"M6"	"REACTOME_PLATELET_HOMEOSTASIS"	"REACTOME_PLATELET_HOMEOSTASIS"	"1/46"	"86/10646"	0.311952925245368	0.425655393325456	0.389749350773849	"NOS1"	1
"M6"	"REACTOME_SPHINGOLIPID_METABOLISM"	"REACTOME_SPHINGOLIPID_METABOLISM"	"1/46"	"90/10646"	0.323865197419701	0.437817766882189	0.400885770685205	"NEU4"	1
"M6"	"REACTOME_EPH_EPHRIN_SIGNALING"	"REACTOME_EPH_EPHRIN_SIGNALING"	"1/46"	"92/10646"	0.329745436266331	0.441677373347562	0.404419801118532	"EPHA5"	1
"M6"	"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS"	"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS"	"1/46"	"94/10646"	0.335575637856795	0.445400392064474	0.407828765625005	"GRIN2D"	1
"M6"	"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC"	"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC"	"1/46"	"100/10646"	0.352770166217182	0.463541241780008	0.424439348998277	"KIF19"	1
"M6"	"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY"	"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY"	"1/46"	"101/10646"	0.355593281365485	0.463541241780008	0.424439348998277	"TNFRSF8"	1
"M6"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"REACTOME_METABOLISM_OF_CARBOHYDRATES"	"2/46"	"293/10646"	0.362592427782322	0.468482251824947	0.428963561512388	"ACAN/CHST9"	2
"M6"	"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS"	"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS"	"1/46"	"106/10646"	0.369529148016473	0.473256628161448	0.433335196658283	"CYP2A13"	1
"M6"	"REACTOME_AMYLOID_FIBER_FORMATION"	"REACTOME_AMYLOID_FIBER_FORMATION"	"1/46"	"108/10646"	0.375020560303765	0.476113059168258	0.435950674220395	"NPPA"	1
"M6"	"REACTOME_LEISHMANIA_INFECTION"	"REACTOME_LEISHMANIA_INFECTION"	"2/46"	"308/10646"	0.385992461776625	0.485818098442994	0.444837047601011	"MC5R/GPR45"	2
"M6"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2"	"1/46"	"120/10646"	0.406999788151719	0.506782427254532	0.464032936274878	"MSX2"	1
"M6"	"REACTOME_L1CAM_INTERACTIONS"	"REACTOME_L1CAM_INTERACTIONS"	"1/46"	"121/10646"	0.409591276822156	0.506782427254532	0.464032936274878	"SCN7A"	1
"M6"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"2/46"	"327/10646"	0.415120240085382	0.509307185314838	0.466344719069823	"GRIN2D/GDNF"	2
"M6"	"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS"	"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS"	"1/46"	"128/10646"	0.427424038509809	0.520032580186935	0.476165376234612	"LIPH"	1
"M6"	"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT"	"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT"	"1/46"	"134/10646"	0.442289023791725	0.529296700603212	0.484648024344686	"KIF19"	1
"M6"	"REACTOME_SIGNALING_BY_NTRKS"	"REACTOME_SIGNALING_BY_NTRKS"	"1/46"	"134/10646"	0.442289023791725	0.529296700603212	0.484648024344686	"RIT2"	1
"M6"	"REACTOME_HATS_ACETYLATE_HISTONES"	"REACTOME_HATS_ACETYLATE_HISTONES"	"1/46"	"140/10646"	0.45677626623219	0.542189714389429	0.496453451531777	"PAX3"	1
"M6"	"REACTOME_DISEASES_OF_GLYCOSYLATION"	"REACTOME_DISEASES_OF_GLYCOSYLATION"	"1/46"	"143/10646"	0.463881177570926	0.546182676817381	0.500109588722476	"ACAN"	1
"M6"	"REACTOME_RHOA_GTPASE_CYCLE"	"REACTOME_RHOA_GTPASE_CYCLE"	"1/46"	"149/10646"	0.477819342407057	0.558092991931443	0.511015212511126	"ACTC1"	1
"M6"	"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION"	"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION"	"1/46"	"170/10646"	0.523867145202172	0.607020660313628	0.555815601008153	"KIF19"	1
"M6"	"REACTOME_APOPTOSIS"	"REACTOME_APOPTOSIS"	"1/46"	"179/10646"	0.542363207862417	0.623504160219786	0.570908639855176	"CDH1"	1
"M6"	"REACTOME_ION_CHANNEL_TRANSPORT"	"REACTOME_ION_CHANNEL_TRANSPORT"	"1/46"	"183/10646"	0.550356292122226	0.627750145701914	0.574796456410549	"ATP6V0A4"	1
"M6"	"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC"	"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC"	"1/46"	"203/10646"	0.58831747892829	0.664790195525809	0.608712003113034	"KIF19"	1
"M6"	"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION"	"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION"	"1/46"	"205/10646"	0.591936475468186	0.664790195525809	0.608712003113034	"GRIN2D"	1
"M6"	"REACTOME_PROGRAMMED_CELL_DEATH"	"REACTOME_PROGRAMMED_CELL_DEATH"	"1/46"	"208/10646"	0.597306687131163	0.665700582604197	0.609545594742127	"CDH1"	1
"M6"	"REACTOME_PHOSPHOLIPID_METABOLISM"	"REACTOME_PHOSPHOLIPID_METABOLISM"	"1/46"	"211/10646"	0.60260774211948	0.666520684465485	0.610296517138548	"LIPH"	1
"M6"	"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES"	"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES"	"1/46"	"219/10646"	0.616412379782901	0.67666321389702	0.619583476315223	"RNF128"	1
"M6"	"REACTOME_BIOLOGICAL_OXIDATIONS"	"REACTOME_BIOLOGICAL_OXIDATIONS"	"1/46"	"222/10646"	0.621467231431819	0.677121013351087	0.620002658223418	"CYP2A13"	1
"M6"	"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT"	"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT"	"1/46"	"232/10646"	0.637850572866902	0.688178496094561	0.630127390079375	"SOX3"	1
"M6"	"REACTOME_NEDDYLATION"	"REACTOME_NEDDYLATION"	"1/46"	"234/10646"	0.641042982663427	0.688178496094561	0.630127390079375	"ASB5"	1
"M6"	"REACTOME_DISEASES_OF_METABOLISM"	"REACTOME_DISEASES_OF_METABOLISM"	"1/46"	"246/10646"	0.659627265811319	0.702960443857318	0.643662410741741	"ACAN"	1
"M6"	"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"	"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"	"1/46"	"270/10646"	0.694015664740147	0.731809587447451	0.670077992832201	"GRIN2D"	1
"M6"	"REACTOME_CHROMATIN_MODIFYING_ENZYMES"	"REACTOME_CHROMATIN_MODIFYING_ENZYMES"	"1/46"	"272/10646"	0.69672282640545	0.731809587447451	0.670077992832201	"PAX3"	1
"M6"	"REACTOME_SENSORY_PERCEPTION"	"REACTOME_SENSORY_PERCEPTION"	"1/46"	"284/10646"	0.712480545425477	0.743015425943712	0.680338565932599	"TMC2"	1
"M6"	"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	"1/46"	"295/10646"	0.726219727999282	0.749173095672579	0.685976807140717	"ALDH1A3"	1
"M6"	"REACTOME_DEUBIQUITINATION"	"REACTOME_DEUBIQUITINATION"	"1/46"	"297/10646"	0.728647805380179	0.749173095672579	0.685976807140717	"RNF128"	1
"M6"	"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"1/46"	"305/10646"	0.738151197106685	0.753636886556475	0.690064056183651	"NEU4"	1
"M6"	"REACTOME_RHO_GTPASE_EFFECTORS"	"REACTOME_RHO_GTPASE_EFFECTORS"	"1/46"	"322/10646"	0.757277597097536	0.767795341501668	0.703028178592011	"CDH1"	1
"M6"	"REACTOME_SIGNALING_BY_WNT"	"REACTOME_SIGNALING_BY_WNT"	"1/46"	"329/10646"	0.76474967620388	0.770023811901838	0.705068666990147	"SOX3"	1
