"Module"	"Gene1"	"Gene2"
"M4"	"CD163"	"ZBTB5"
"M4"	"CD163"	"SERPINF1"
"M4"	"CD163"	"UTP20"
"M4"	"CD163"	"ECEL1"
"M4"	"CD163"	"CNOT11"
"M4"	"CD163"	"FMO3"
"M4"	"CD163"	"PHLDA2"
"M4"	"CD163"	"FRMD4A"
"M4"	"CD163"	"NHP2"
"M4"	"CD163"	"MYLK2"
"M4"	"CD163"	"TAF2"
"M4"	"CD163"	"DPF3"
"M4"	"CD163"	"CREB5"
"M4"	"CD163"	"PHACTR1"
"M4"	"CD163"	"PER1"
"M4"	"CD163"	"OIP5"
"M4"	"CD163"	"IRF9"
"M4"	"CD163"	"ANP32E"
"M4"	"CD163"	"NDUFS1"
"M4"	"CD163"	"LRIF1"
"M4"	"CD163"	"CD82"
"M4"	"CD163"	"RPP40"
"M4"	"CD163"	"ZNF117"
"M4"	"CD163"	"DCP1A"
"M4"	"CD163"	"LRIG1"
"M4"	"CD163"	"AP5B1"
"M4"	"CD163"	"CAAP1"
"M4"	"CD163"	"VMAC"
"M4"	"CD163"	"CES1"
"M4"	"CD163"	"ANAPC10"
"M4"	"CD163"	"RNF214"
"M4"	"CD163"	"ASIC1"
"M4"	"CD163"	"MCTS1"
"M4"	"CD163"	"SKA3"
"M4"	"CD163"	"ZNF816"
"M4"	"CD163"	"ZNF878"
"M4"	"CD163"	"ACKR4"
"M4"	"CD163"	"PIWIL2"
"M4"	"CD163"	"CTNNBIP1"
"M4"	"CD163"	"ORM1"
"M4"	"CD163"	"SLN"
"M4"	"CD163"	"SERPINB10"
"M4"	"CD163"	"MTOR"
"M4"	"CD163"	"SERPINE2"
"M4"	"CD163"	"SRP68"
"M4"	"CD163"	"SERPINB9"
"M4"	"CD163"	"ACOX2"
"M4"	"CD163"	"TMEM225"
"M4"	"CD163"	"THBS2"
"M4"	"CD163"	"ZNF573"
"M4"	"CD163"	"ZNF532"
"M4"	"CD163"	"ASB2"
"M4"	"CD163"	"ABCF1"
"M4"	"CD163"	"SDCCAG3"
"M4"	"CD163"	"AK3"
"M4"	"CD163"	"ZNF22"
"M4"	"CD163"	"CLDN3"
"M4"	"CD163"	"CRYBB2"
"M4"	"CD163"	"PAICS"
"M4"	"CD163"	"ATAD3A"
"M4"	"CD163"	"CILP2"
"M4"	"CD163"	"EPDR1"
"M4"	"CD163"	"MAST4"
"M4"	"CD163"	"ADAM12"
"M4"	"CD163"	"ANKRD24"
"M4"	"CD163"	"GOLGB1"
"M4"	"CD163"	"DLX3"
"M4"	"CD163"	"BAG3"
"M4"	"CD163"	"HERPUD2"
"M4"	"CD163"	"ATP6V0C"
"M4"	"CD163"	"MPC2"
"M4"	"CD163"	"SLC4A11"
"M4"	"CD163"	"TIMM8B"
"M4"	"CD163"	"G6PD"
"M4"	"RPLP1"	"CLEC5A"
"M4"	"SPOCD1"	"PDCD5"
"M4"	"SPOCD1"	"TM9SF1"
"M4"	"SPOCD1"	"DEK"
"M4"	"SPOCD1"	"CISH"
"M4"	"SPOCD1"	"TIMP2"
"M4"	"SPOCD1"	"ETS2"
"M4"	"SPOCD1"	"CHMP2B"
"M4"	"SPOCD1"	"CACNG3"
"M4"	"SPOCD1"	"LMTK2"
"M4"	"SPOCD1"	"ELF5"
"M4"	"SPOCD1"	"C12orf57"
"M4"	"SPOCD1"	"SDC3"
"M4"	"SPOCD1"	"C16orf59"
"M4"	"SPOCD1"	"KIF22"
"M4"	"SPOCD1"	"STRADB"
"M4"	"SPOCD1"	"TMEM44"
"M4"	"SPOCD1"	"ZFP36"
"M4"	"SPOCD1"	"ZNF133"
"M4"	"SPOCD1"	"DCAF15"
"M4"	"SPOCD1"	"PROP1"
"M4"	"SPOCD1"	"FKBP7"
"M4"	"SPOCD1"	"SEMA6A"
"M4"	"SPOCD1"	"SERPINF1"
"M4"	"SPOCD1"	"UTP20"
"M4"	"SPOCD1"	"PDE1C"
"M4"	"SPOCD1"	"LINGO1"
"M4"	"SPOCD1"	"SERPINA7"
"M4"	"SPOCD1"	"PIK3R5"
"M4"	"SPOCD1"	"EIF2B5"
"M4"	"SPOCD1"	"OSBPL1A"
"M4"	"SPOCD1"	"NSMAF"
"M4"	"SPOCD1"	"ABCF1"
"M4"	"SPOCD1"	"GARNL3"
"M4"	"SPOCD1"	"MAT2A"
"M4"	"SPOCD1"	"PLXND1"
"M4"	"SPOCD1"	"MIER3"
"M4"	"SPOCD1"	"EXOSC9"
"M4"	"SPOCD1"	"IPO4"
"M4"	"SPOCD1"	"ZNF433"
"M4"	"SPOCD1"	"RIPK4"
"M4"	"SPOCD1"	"CLN5"
"M4"	"SPOCD1"	"MAST4"
"M4"	"SPOCD1"	"CLDN15"
"M4"	"SPOCD1"	"TTYH1"
"M4"	"SPOCD1"	"TAS2R13"
"M4"	"SPOCD1"	"BTG2"
"M4"	"USP22"	"EGR2"
"M4"	"LIN37"	"S100A3"
"M4"	"KCNK17"	"CCR4"
"M4"	"KCNK17"	"PTP4A1"
"M4"	"KCNK17"	"TXNL1"
"M4"	"KCNK17"	"CNTFR"
"M4"	"KCNK17"	"KHSRP"
"M4"	"KCNK17"	"SLC45A1"
"M4"	"KCNK17"	"S100A3"
"M4"	"KCNK17"	"COPS4"
"M4"	"KCNK17"	"MOXD1"
"M4"	"KCNK17"	"SAP30"
"M4"	"KCNK17"	"C17orf97"
"M4"	"KCNK17"	"MEN1"
"M4"	"KCNK17"	"POGK"
"M4"	"KCNK17"	"MLNR"
"M4"	"KCNK17"	"SNAPC2"
"M4"	"KCNK17"	"GNG10"
"M4"	"KCNK17"	"HSPA12A"
"M4"	"KCNK17"	"FAM133B"
"M4"	"KCNK17"	"SLC25A51"
"M4"	"KCNK17"	"RBM45"
"M4"	"KCNK17"	"FCN1"
"M4"	"KCNK17"	"PELO"
"M4"	"KCNK17"	"HLA-G"
"M4"	"KCNK17"	"ITGA10"
"M4"	"KCNK17"	"TSHZ1"
"M4"	"KCNK17"	"EEPD1"
"M4"	"KCNK17"	"MEP1A"
"M4"	"KCNK17"	"NOTCH4"
"M4"	"KCNK17"	"RAB26"
"M4"	"KCNK17"	"VDAC3"
"M4"	"KCNK17"	"CYP4F11"
"M4"	"KCNK17"	"CD79B"
"M4"	"KCNK17"	"PHACTR1"
"M4"	"KCNK17"	"LONRF1"
"M4"	"KCNK17"	"PER1"
"M4"	"KCNK17"	"KPNA4"
"M4"	"KCNK17"	"SUPT6H"
"M4"	"KCNK17"	"ZFHX3"
"M4"	"KCNK17"	"PNP"
"M4"	"KCNK17"	"HOXB13"
"M4"	"KCNK17"	"PFKM"
"M4"	"KCNK17"	"CELA1"
"M4"	"KCNK17"	"CDK8"
"M4"	"KCNK17"	"CHP2"
"M4"	"KCNK17"	"CCNB3"
"M4"	"KCNK17"	"RAD1"
"M4"	"KCNK17"	"ANAPC11"
"M4"	"KCNK17"	"NUDC"
"M4"	"KCNK17"	"USP7"
"M4"	"KCNK17"	"MXD3"
"M4"	"KCNK17"	"USP5"
"M4"	"KCNK17"	"ZNF473"
"M4"	"KCNK17"	"ARHGAP17"
"M4"	"KCNK17"	"CYP20A1"
"M4"	"KCNK17"	"RGS20"
"M4"	"KCNK17"	"ABCF1"
"M4"	"KCNK17"	"EXOSC9"
"M4"	"KCNK17"	"RIPK4"
"M4"	"KCNK17"	"PLEKHH2"
"M4"	"KCNK17"	"MIDN"
"M4"	"KCNK17"	"IL1RL1"
"M4"	"KCNK17"	"RNF138"
"M4"	"KCNK17"	"TBL2"
"M4"	"KCNK17"	"SLC34A3"
"M4"	"KCNK17"	"MAST4"
"M4"	"KCNK17"	"H3F3B"
"M4"	"KCNK17"	"CLPS"
"M4"	"KCNK17"	"CSDC2"
"M4"	"KCNK17"	"FAM78A"
"M4"	"KCNK17"	"TCF15"
"M4"	"KCNK17"	"CCNJL"
"M4"	"KCNK17"	"LRRFIP1"
"M4"	"KCNK17"	"NEK8"
"M4"	"KCNK17"	"EVA1C"
"M4"	"KCNK17"	"SAP130"
"M4"	"KCNK17"	"XRCC5"
"M4"	"KCNK17"	"ATP6V1C1"
"M4"	"KCNK17"	"GGA1"
"M4"	"KCNK17"	"SPTLC1"
"M4"	"KCNK17"	"EFCAB2"
"M4"	"KCNK17"	"CFDP1"
"M4"	"KCNK17"	"RPN1"
"M4"	"KCNK17"	"FBXO11"
"M4"	"F8A1"	"INMT"
"M4"	"SNW1"	"COL8A1"
"M4"	"MED30"	"CFI"
"M4"	"CLCF1"	"TSG101"
"M4"	"CLCF1"	"PTP4A1"
"M4"	"CLCF1"	"FOLR3"
"M4"	"CLCF1"	"RPS6KA4"
"M4"	"CLCF1"	"CEP70"
"M4"	"CLCF1"	"ITGAM"
"M4"	"CLCF1"	"TBC1D4"
"M4"	"CLCF1"	"GOT1"
"M4"	"CLCF1"	"GNA13"
"M4"	"CLCF1"	"BCAN"
"M4"	"CLCF1"	"CSNK1G3"
"M4"	"CLCF1"	"SLC7A5"
"M4"	"CLCF1"	"P2RY12"
"M4"	"CLCF1"	"L3MBTL3"
"M4"	"CLCF1"	"ITIH4"
"M4"	"CLCF1"	"CCHCR1"
"M4"	"CLCF1"	"SH3KBP1"
"M4"	"CLCF1"	"PRICKLE1"
"M4"	"CLCF1"	"NOTCH4"
"M4"	"CLCF1"	"CD34"
"M4"	"CLCF1"	"SIRPA"
"M4"	"CLCF1"	"REM2"
"M4"	"CLCF1"	"KIR2DL4"
"M4"	"CLCF1"	"RWDD1"
"M4"	"CLCF1"	"KCNIP1"
"M4"	"CLCF1"	"EGF"
"M4"	"CLCF1"	"SVIP"
"M4"	"CLCF1"	"POLD2"
"M4"	"CLCF1"	"ADH1A"
"M4"	"CLCF1"	"NAT16"
"M4"	"CLCF1"	"GOPC"
"M4"	"CLCF1"	"STX3"
"M4"	"PHACTR4"	"EOMES"
"M4"	"DMPK"	"COL8A1"
"M4"	"KLC2"	"CD3D"
"M4"	"KLC2"	"AREG"
"M4"	"SLC3A2"	"C7"
"M4"	"SLC3A2"	"ABCC3"
"M4"	"SLC3A2"	"EOMES"
"M4"	"RBBP8"	"CRTAM"
"M4"	"KLHL32"	"RNASE3"
"M4"	"FZD4"	"EVA1A"
"M4"	"TTF1"	"HLA-DQA2"
"M4"	"ID1"	"NPTX2"
"M4"	"TRAPPC5"	"TNFAIP6"
"M4"	"TRAPPC5"	"IL1RN"
"M4"	"CEP57"	"EVA1A"
"M4"	"MYO16"	"S100A3"
"M4"	"TM9SF1"	"IL1RN"
"M4"	"TM9SF1"	"AREG"
"M4"	"RSL1D1"	"C7"
"M4"	"RSL1D1"	"ABCC3"
"M4"	"ACAD11"	"S100A3"
"M4"	"EPN1"	"AREG"
"M4"	"CEP250"	"FCER1A"
"M4"	"CEP250"	"IL1RN"
"M4"	"OGG1"	"RNASE3"
"M4"	"GATA5"	"IL1RN"
"M4"	"FCER1A"	"USP6"
"M4"	"FCER1A"	"CFI"
"M4"	"FCER1A"	"ZNF335"
"M4"	"FCER1A"	"IL18R1"
"M4"	"FCER1A"	"ROR2"
"M4"	"FCER1A"	"BTBD2"
"M4"	"FCER1A"	"ERCC2"
"M4"	"FCER1A"	"IRF2BP1"
"M4"	"FCER1A"	"ZNF117"
"M4"	"FCER1A"	"CHP2"
"M4"	"FCER1A"	"PF4"
"M4"	"FCER1A"	"ALDH8A1"
"M4"	"FCER1A"	"ATP6V1F"
"M4"	"FCER1A"	"TMX4"
"M4"	"FCER1A"	"GKN2"
"M4"	"FCER1A"	"USP45"
"M4"	"FCER1A"	"ZFP36L2"
"M4"	"FCER1A"	"HIST1H2BH"
"M4"	"FCER1A"	"ADORA2A"
"M4"	"FCER1A"	"RNF212"
"M4"	"FCER1A"	"EMC7"
"M4"	"FCER1A"	"DMRTA1"
"M4"	"FCER1A"	"CAPNS1"
"M4"	"FCER1A"	"ELFN1"
"M4"	"FCER1A"	"DCAF16"
"M4"	"FCER1A"	"ZYX"
"M4"	"FCER1A"	"LIMK2"
"M4"	"FCER1A"	"ATP5G1"
"M4"	"FCER1A"	"RPS29"
"M4"	"FCER1A"	"FIBCD1"
"M4"	"FCER1A"	"C2CD2L"
"M4"	"FCER1A"	"RPS27A"
"M4"	"FCER1A"	"STON1-GTF2A1L"
"M4"	"FCER1A"	"MRE11A"
"M4"	"FCER1A"	"DLX2"
"M4"	"FCER1A"	"PRAMEF12"
"M4"	"FCER1A"	"MORC2"
"M4"	"FCER1A"	"RAB1B"
"M4"	"FCER1A"	"EPHB4"
"M4"	"FCER1A"	"KANK1"
"M4"	"FCER1A"	"BANF1"
"M4"	"FCER1A"	"GPR21"
"M4"	"FCER1A"	"TWF1"
"M4"	"FCER1A"	"CORO1C"
"M4"	"FCER1A"	"TIMM21"
"M4"	"FCER1A"	"HNF4G"
"M4"	"FCER1A"	"NDUFB7"
"M4"	"FCER1A"	"SLC50A1"
"M4"	"FCER1A"	"TTF2"
"M4"	"FCER1A"	"FGF23"
"M4"	"FCER1A"	"MIER2"
"M4"	"FCER1A"	"ADA"
"M4"	"FCER1A"	"SERP2"
"M4"	"FCER1A"	"GPR158"
"M4"	"FCER1A"	"PCSK6"
"M4"	"FCER1A"	"GLI1"
"M4"	"FCER1A"	"IDI2"
"M4"	"FCER1A"	"ZFAND6"
"M4"	"FCER1A"	"PIP4K2B"
"M4"	"FCER1A"	"SLC26A8"
"M4"	"FCER1A"	"TBC1D14"
"M4"	"FCER1A"	"TMEM63B"
"M4"	"FCER1A"	"HIST1H2BJ"
"M4"	"FCER1A"	"ACACA"
"M4"	"FCER1A"	"HIST1H2AK"
"M4"	"FCER1A"	"MPV17L"
"M4"	"FCER1A"	"ALDH9A1"
"M4"	"FCER1A"	"PTK7"
"M4"	"FCER1A"	"FAIM"
"M4"	"FCER1A"	"ADIRF"
"M4"	"FCER1A"	"EYA3"
"M4"	"FCER1A"	"GAD1"
"M4"	"FCER1A"	"ZNF439"
"M4"	"FCER1A"	"C15orf43"
"M4"	"FCER1A"	"ACTL7B"
"M4"	"FCER1A"	"POLR3F"
"M4"	"FCER1A"	"MB"
"M4"	"FCER1A"	"EID1"
"M4"	"FCER1A"	"USP19"
"M4"	"FCER1A"	"SYTL1"
"M4"	"FCER1A"	"YAE1D1"
"M4"	"FCER1A"	"ARSB"
"M4"	"FCER1A"	"RNF133"
"M4"	"FCER1A"	"VPS45"
"M4"	"FCER1A"	"TCEAL4"
"M4"	"FCER1A"	"NPY1R"
"M4"	"FCER1A"	"ATP8B3"
"M4"	"FCER1A"	"TINF2"
"M4"	"FCER1A"	"PLXDC2"
"M4"	"FCER1A"	"CCT2"
"M4"	"FCER1A"	"DENND5A"
"M4"	"FCER1A"	"HLA-DMB"
"M4"	"FCER1A"	"PLEKHJ1"
"M4"	"FCER1A"	"NCLN"
"M4"	"FCER1A"	"ORMDL2"
"M4"	"FCER1A"	"SPAST"
"M4"	"FCER1A"	"TFEC"
"M4"	"FCER1A"	"WNT16"
"M4"	"FCER1A"	"RLBP1"
"M4"	"FCER1A"	"CDK10"
"M4"	"FCER1A"	"RRAGA"
"M4"	"FCER1A"	"COL25A1"
"M4"	"FCER1A"	"BTBD7"
"M4"	"FCER1A"	"C2orf43"
"M4"	"FCER1A"	"TMEM127"
"M4"	"FCER1A"	"FIBP"
"M4"	"FCER1A"	"SLC39A10"
"M4"	"FCER1A"	"ADARB2"
"M4"	"FCER1A"	"RPL5"
"M4"	"FCER1A"	"CALU"
"M4"	"FCER1A"	"LECT2"
"M4"	"FCER1A"	"CLDN10"
"M4"	"FCER1A"	"FAR2"
"M4"	"FCER1A"	"ZFHX4"
"M4"	"FCER1A"	"SRPX"
"M4"	"FCER1A"	"VPS37C"
"M4"	"SGCA"	"AREG"
"M4"	"NPTX2"	"CCR4"
"M4"	"NPTX2"	"PTP4A1"
"M4"	"NPTX2"	"SH3YL1"
"M4"	"NPTX2"	"EFHC1"
"M4"	"NPTX2"	"CHORDC1"
"M4"	"NPTX2"	"PNKP"
"M4"	"NPTX2"	"ZFP36"
"M4"	"NPTX2"	"SNAPC2"
"M4"	"NPTX2"	"BCAN"
"M4"	"NPTX2"	"P2RY12"
"M4"	"NPTX2"	"ZNF41"
"M4"	"NPTX2"	"ZBTB6"
"M4"	"NPTX2"	"LCA5L"
"M4"	"NPTX2"	"ZNHIT1"
"M4"	"NPTX2"	"TPSAB1"
"M4"	"NPTX2"	"IFT81"
"M4"	"NPTX2"	"SERPINF1"
"M4"	"NPTX2"	"UTP20"
"M4"	"NPTX2"	"SLC3A1"
"M4"	"NPTX2"	"SLC4A2"
"M4"	"NPTX2"	"KIAA0087"
"M4"	"NPTX2"	"PTMS"
"M4"	"NPTX2"	"CYP2S1"
"M4"	"NPTX2"	"DCAF10"
"M4"	"NPTX2"	"PPM1J"
"M4"	"NPTX2"	"PHF10"
"M4"	"NPTX2"	"ZNF513"
"M4"	"NPTX2"	"NKX2-5"
"M4"	"NPTX2"	"GPBP1L1"
"M4"	"NPTX2"	"UBE2C"
"M4"	"NPTX2"	"SLC20A1"
"M4"	"NPTX2"	"COLEC12"
"M4"	"NPTX2"	"ARPC5"
"M4"	"NPTX2"	"FNBP1L"
"M4"	"NPTX2"	"GNGT1"
"M4"	"NPTX2"	"NDUFS3"
"M4"	"NPTX2"	"SSBP4"
"M4"	"NPTX2"	"MAGEA4"
"M4"	"NPTX2"	"RTN4IP1"
"M4"	"NPTX2"	"CALM2"
"M4"	"NPTX2"	"G2E3"
"M4"	"NPTX2"	"SLC25A4"
"M4"	"NPTX2"	"P4HA1"
"M4"	"NPTX2"	"SMAD7"
"M4"	"NPTX2"	"GTF2H3"
"M4"	"NPTX2"	"CNOT11"
"M4"	"NPTX2"	"SLAIN2"
"M4"	"NPTX2"	"ZNF251"
"M4"	"NPTX2"	"PDE1C"
"M4"	"NPTX2"	"FMO3"
"M4"	"NPTX2"	"CASC4"
"M4"	"NPTX2"	"SERPINB1"
"M4"	"NPTX2"	"CYP4F2"
"M4"	"NPTX2"	"GBP3"
"M4"	"NPTX2"	"SLC46A1"
"M4"	"NPTX2"	"TRIM37"
"M4"	"NPTX2"	"FAM222A"
"M4"	"NPTX2"	"CALU"
"M4"	"NPTX2"	"AFAP1"
"M4"	"NPTX2"	"SEPT8"
"M4"	"NPTX2"	"CST9"
"M4"	"NPTX2"	"HOXD11"
"M4"	"NPTX2"	"ZSCAN23"
"M4"	"NPTX2"	"HES4"
"M4"	"NPTX2"	"ARPP19"
"M4"	"NPTX2"	"NDUFAB1"
"M4"	"NPTX2"	"NUP153"
"M4"	"NPTX2"	"BMX"
"M4"	"NPTX2"	"MID1IP1"
"M4"	"NPTX2"	"UBTD1"
"M4"	"NPTX2"	"MYBL1"
"M4"	"NPTX2"	"REM2"
"M4"	"NPTX2"	"BICD2"
"M4"	"NPTX2"	"GEMIN6"
"M4"	"NPTX2"	"PARP12"
"M4"	"NPTX2"	"TRMT10C"
"M4"	"NPTX2"	"KIAA1551"
"M4"	"NPTX2"	"STUB1"
"M4"	"NPTX2"	"ACVR1B"
"M4"	"NPTX2"	"GRHPR"
"M4"	"NPTX2"	"DIO3"
"M4"	"NPTX2"	"NLRP10"
"M4"	"NPTX2"	"WDR25"
"M4"	"NPTX2"	"DPCR1"
"M4"	"NPTX2"	"POLR3G"
"M4"	"NPTX2"	"NAT10"
"M4"	"NPTX2"	"PI3"
"M4"	"NPTX2"	"PIGR"
"M4"	"NPTX2"	"PIK3C2A"
"M4"	"NPTX2"	"NDUFAF7"
"M4"	"NPTX2"	"RPP30"
"M4"	"NPTX2"	"PENK"
"M4"	"HIST1H3J"	"CXCL10"
"M4"	"HIST1H3J"	"EVA1A"
"M4"	"HIST1H3J"	"AREG"
"M4"	"IGFALS"	"AREG"
"M4"	"ADRB2"	"IL1RN"
"M4"	"ADRB2"	"S100A3"
"M4"	"ADRB2"	"EOMES"
"M4"	"CCR4"	"COL8A1"
"M4"	"CCR4"	"HLA-DQB2"
"M4"	"CCR4"	"EVA1A"
"M4"	"DDIT4L"	"CXCL10"
"M4"	"RBM10"	"RNASE3"
"M4"	"SS18"	"INMT"
"M4"	"NEU1"	"NGFR"
"M4"	"OSR1"	"RNASE3"
"M4"	"BMPR1B"	"ABCC3"
"M4"	"FUT4"	"SRPX2"
"M4"	"IRF2BPL"	"EVA1A"
"M4"	"NAA50"	"EVA1A"
"M4"	"NAA50"	"RNASE3"
"M4"	"CXCL9"	"NOG"
"M4"	"CXCL9"	"EPHA3"
"M4"	"CXCL9"	"PNKP"
"M4"	"CXCL9"	"HRASLS"
"M4"	"CXCL9"	"SPAG6"
"M4"	"CXCL9"	"AES"
"M4"	"CXCL9"	"SPATA7"
"M4"	"CXCL9"	"ECEL1"
"M4"	"CXCL9"	"PTP4A3"
"M4"	"CXCL9"	"SCN8A"
"M4"	"CXCL9"	"SPPL2A"
"M4"	"CXCL9"	"CSHL1"
"M4"	"CXCL9"	"TMEM246"
"M4"	"CXCL9"	"MCCC2"
"M4"	"CXCL9"	"PRICKLE1"
"M4"	"CXCL9"	"EBLN2"
"M4"	"CXCL9"	"DNAJC17"
"M4"	"CXCL9"	"SEPT8"
"M4"	"CXCL9"	"RPS8"
"M4"	"CXCL9"	"MAP7D3"
"M4"	"CXCL9"	"ARL16"
"M4"	"CXCL9"	"SEMA5B"
"M4"	"CORO7"	"AREG"
"M4"	"CORO7"	"SRPX2"
"M4"	"AHRR"	"SERPINE1"
"M4"	"AHRR"	"NGFR"
"M4"	"AHRR"	"IL1RN"
"M4"	"AHRR"	"ABCC3"
"M4"	"AHRR"	"HLA-DQA2"
"M4"	"MSRB1"	"EVA1A"
"M4"	"FGF8"	"INMT"
"M4"	"SARNP"	"EOMES"
"M4"	"SARNP"	"AREG"
"M4"	"TMED1"	"OGN"
"M4"	"CBLL1"	"SERPINE1"
"M4"	"CBLL1"	"NGFR"
"M4"	"CBLL1"	"ABCC3"
"M4"	"KLHDC9"	"IL1RN"
"M4"	"KLHDC9"	"RNASE3"
"M4"	"RHPN2"	"CFI"
"M4"	"PRF1"	"COL8A1"
"M4"	"PRF1"	"EVA1A"
"M4"	"CSRP3"	"IL2RA"
"M4"	"CSRP3"	"CD3D"
"M4"	"CSRP3"	"EVA1A"
"M4"	"CSRP3"	"RNASE3"
"M4"	"CSRP3"	"AREG"
"M4"	"MPZL1"	"COL8A1"
"M4"	"MPZL1"	"EVA1A"
"M4"	"MPPED1"	"IL2RA"
"M4"	"MPPED1"	"COL8A1"
"M4"	"MPPED1"	"S100A3"
"M4"	"MPPED1"	"RNASE3"
"M4"	"MPPED1"	"AREG"
"M4"	"PTP4A1"	"SERPINE1"
"M4"	"PTP4A1"	"CXCL10"
"M4"	"PTP4A1"	"TNFAIP6"
"M4"	"PTP4A1"	"NGFR"
"M4"	"PTP4A1"	"IL2RA"
"M4"	"PTP4A1"	"COL8A1"
"M4"	"PTP4A1"	"IL1RN"
"M4"	"PTP4A1"	"CD3D"
"M4"	"PTP4A1"	"ABCC3"
"M4"	"PTP4A1"	"GPRC5A"
"M4"	"PTP4A1"	"TREM1"
"M4"	"PTP4A1"	"MXRA5"
"M4"	"PTP4A1"	"HLA-DQB2"
"M4"	"PTP4A1"	"EVA1A"
"M4"	"PTP4A1"	"IGLL5"
"M4"	"PTP4A1"	"S100A3"
"M4"	"PTP4A1"	"UBD"
"M4"	"PTP4A1"	"INMT"
"M4"	"PTP4A1"	"CLEC5A"
"M4"	"PTP4A1"	"EOMES"
"M4"	"PTP4A1"	"RNASE3"
"M4"	"PTP4A1"	"AREG"
"M4"	"PTP4A1"	"SRPX2"
"M4"	"PTP4A1"	"HLA-DQA2"
"M4"	"PTP4A1"	"OGN"
"M4"	"PTP4A1"	"MEDAG"
"M4"	"PTP4A1"	"CYP1B1"
"M4"	"PTP4A1"	"CHI3L2"
"M4"	"PTP4A1"	"MCHR1"
"M4"	"TAPBP"	"AREG"
"M4"	"ITIH2"	"ERBB3"
"M4"	"ITIH2"	"HIST2H2AA4"
"M4"	"ITIH2"	"CDKN2A"
"M4"	"ITIH2"	"DSN1"
"M4"	"ITIH2"	"TNS3"
"M4"	"ITIH2"	"HADHA"
"M4"	"ITIH2"	"SEMA3C"
"M4"	"CD8B"	"EVA1A"
"M4"	"LARP1"	"HLA-DQA2"
"M4"	"SAPCD1"	"UBD"
"M4"	"KNSTRN"	"NGFR"
"M4"	"KNSTRN"	"EVA1A"
"M4"	"CASP3"	"EVA1A"
"M4"	"SH3YL1"	"INMT"
"M4"	"POU1F1"	"S100A3"
"M4"	"MMACHC"	"INMT"
"M4"	"PRKAB2"	"EGR2"
"M4"	"PRKAB2"	"EVA1A"
"M4"	"PRKAB2"	"AREG"
"M4"	"PRKAB2"	"HLA-DQA2"
"M4"	"SIPA1L3"	"EVA1A"
"M4"	"RINT1"	"AREG"
"M4"	"NDUFA10"	"TNFAIP6"
"M4"	"PIK3R2"	"TNFAIP6"
"M4"	"SETD8"	"TNFAIP6"
"M4"	"SETD8"	"C7"
"M4"	"RASGRF1"	"TNFAIP6"
"M4"	"STX1A"	"CFI"
"M4"	"MTF1"	"TNFAIP6"
"M4"	"GDF2"	"TNFAIP6"
"M4"	"CEACAM5"	"TNFAIP6"
"M4"	"NCOA2"	"TNFAIP6"
"M4"	"TRIM3"	"TNFAIP6"
"M4"	"THSD7B"	"TNFAIP6"
"M4"	"ZFP42"	"TNFAIP6"
"M4"	"HSPB3"	"TNFAIP6"
"M4"	"AZI1"	"CRTAM"
"M4"	"MYO5A"	"TNFAIP6"
"M4"	"MYO5A"	"INMT"
"M4"	"CTBS"	"IL2RA"
"M4"	"CTBS"	"AREG"
"M4"	"RAB5B"	"IL2RA"
"M4"	"SERPINE1"	"GADD45G"
"M4"	"SERPINE1"	"EPHA5"
"M4"	"SERPINE1"	"RAB13"
"M4"	"SERPINE1"	"SGCE"
"M4"	"SERPINE1"	"ZNF335"
"M4"	"SERPINE1"	"PTPN7"
"M4"	"SERPINE1"	"LRRCC1"
"M4"	"CXCL10"	"HFE"
"M4"	"CXCL10"	"MCRS1"
"M4"	"CXCL10"	"IL18"
"M4"	"CXCL10"	"PPP1R37"
"M4"	"CXCL10"	"CIZ1"
"M4"	"CXCL10"	"CCDC24"
"M4"	"CXCL10"	"KLHL10"
"M4"	"CXCL10"	"NDUFA2"
"M4"	"PLXNB2"	"KLRB1"
"M4"	"PARP9"	"TREM1"
"M4"	"DSG1"	"TREM1"
"M4"	"TNFAIP6"	"RPAP1"
"M4"	"TNFAIP6"	"HEY1"
"M4"	"TXNL1"	"IL1RN"
"M4"	"TXNL1"	"CXCR6"
"M4"	"TXNL1"	"OGN"
"M4"	"ERAP1"	"EVA1A"
"M4"	"PLTP"	"EVA1A"
"M4"	"CRMP1"	"EVA1A"
"M4"	"SORL1"	"EVA1A"
"M4"	"SDCCAG8"	"EVA1A"
"M4"	"NRARP"	"EVA1A"
"M4"	"ELOVL4"	"EVA1A"
"M4"	"EIF3I"	"EVA1A"
"M4"	"SOX6"	"EVA1A"
"M4"	"FBLIM1"	"EVA1A"
"M4"	"CLCN3"	"AREG"
"M4"	"PAPD5"	"EVA1A"
"M4"	"GAS1"	"EOMES"
"M4"	"TBCD"	"EVA1A"
"M4"	"SLC22A1"	"EVA1A"
"M4"	"MTBP"	"EVA1A"
"M4"	"ITPR1"	"EVA1A"
"M4"	"NR4A3"	"INMT"
"M4"	"HMGCR"	"INMT"
"M4"	"PTN"	"S100A3"
"M4"	"TRHDE"	"EVA1A"
"M4"	"CNOT6"	"COL8A1"
"M4"	"CNOT6"	"EVA1A"
"M4"	"RUSC1"	"EVA1A"
"M4"	"CLDN7"	"AREG"
"M4"	"RNF24"	"AREG"
"M4"	"PLEKHG2"	"AREG"
"M4"	"IRF2BP2"	"PLA2G5"
